fips,state,county,statecounty,Y1938,Y1939,Y1940,Y1941,Y1947,Y1948,Y1949,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1959,Y1960,Y1961,Y1962,Y1963
33009,NH,Grafton County,"Grafton County, New Hampshire",1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,1
33011,NH,Hillsborough County,"Hillsborough County, New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
33013,NH,Merrimack County,"Merrimack County, New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
33015,NH,Rockingham County,"Rockingham County, New Hampshire",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33017,NH,Strafford County,"Strafford County, New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33019,NH,Sullivan County,"Sullivan County, New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34001,NJ,Atlantic County,"Atlantic County, New Jersey",11,40,36,42,61,65,63,64,62,70,68,65,71,25,29,26,26,25,24,25
34003,NJ,Bergen County,"Bergen County, New Jersey",11,10,8,8,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,11
34005,NJ,Burlington County,"Burlington County, New Jersey",2,3,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,0
34007,NJ,Camden County,"Camden County, New Jersey",6,10,9,6,11,16,16,16,16,17,16,16,16,3,3,3,3,2,2,2
34009,NJ,Cape May County,"Cape May County, New Jersey",8,16,12,10,14,17,15,15,15,17,18,17,17,13,13,13,14,17,15,15
34011,NJ,Cumberland County,"Cumberland County, New Jersey",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
34013,NJ,Essex County,"Essex County, New Jersey",46,67,61,72,87,104,99,95,93,96,89,85,83,17,17,18,17,16,12,11
34015,NJ,Gloucester County,"Gloucester County, New Jersey",0,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0
34017,NJ,Hudson County,"Hudson County, New Jersey",1,2,2,2,6,7,6,6,5,5,4,3,3,0,0,0,0,0,0,0
34019,NJ,Hunterdon County,"Hunterdon County, New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,NJ,Mercer County,"Mercer County, New Jersey",0,6,6,13,17,14,14,12,12,12,12,10,10,2,2,3,3,3,2,2
34023,NJ,Middlesex County,"Middlesex County, New Jersey",2,2,2,3,4,5,5,5,5,5,4,4,2,2,2,2,2,2,2,2
34025,NJ,Monmouth County,"Monmouth County, New Jersey",64,76,54,40,50,46,47,52,48,47,47,49,47,22,21,21,19,19,18,15
34027,NJ,Morris County,"Morris County, New Jersey",2,6,4,3,5,5,4,4,3,3,3,0,0,0,0,0,0,0,0,0
34029,NJ,Ocean County,"Ocean County, New Jersey",2,1,1,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0
34031,NJ,Passaic County,"Passaic County, New Jersey",4,9,9,7,5,6,6,7,6,5,4,4,4,0,0,0,0,0,0,0
34033,NJ,Salem County,"Salem County, New Jersey",0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
34035,NJ,Somerset County,"Somerset County, New Jersey",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34037,NJ,Sussex County,"Sussex County, New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34039,NJ,Union County,"Union County, New Jersey",13,19,17,18,18,18,18,17,17,17,14,14,12,1,1,1,1,1,1,1
34041,NJ,Warren County,"Warren County, New Jersey",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35001,NM,Bernalillo County,"Bernalillo County, New Mexico",0,0,0,0,2,4,5,4,3,3,3,3,4,4,3,5,5,5,4,4
35003,NM,Catron County,"Catron County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005,NM,Chaves County,"Chaves County, New Mexico",0,0,0,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,2
35006,NM,Cibola County,"Cibola County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35007,NM,Colfax County,"Colfax County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35009,NM,Curry County,"Curry County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35011,NM,De Baca County,"De Baca County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,NM,Dona Ana County,"Dona Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35015,NM,Eddy County,"Eddy County, New Mexico",0,0,0,0,2,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1
35017,NM,Grant County,"Grant County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35019,NM,Guadalupe County,"Guadalupe County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
35021,NM,Harding County,"Harding County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,NM,Hidalgo County,"Hidalgo County, New Mexico",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
35025,NM,Lea County,"Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35027,NM,Lincoln County,"Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35028,NM,Los Alamos County,"Los Alamos County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35029,NM,Luna County,"Luna County, New Mexico",0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2
35031,NM,McKinley County,"McKinley County, New Mexico",0,1,0,0,0,0,0,1,1,1,1,1,1,2,3,1,1,1,0,0
35033,NM,Mora County,"Mora County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35035,NM,Otero County,"Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
35037,NM,Quay County,"Quay County, New Mexico",0,0,0,0,1,5,4,4,4,4,5,4,4,4,4,4,4,4,3,3
35039,NM,Rio Arriba County,"Rio Arriba County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35041,NM,Roosevelt County,"Roosevelt County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35043,NM,Sandoval County,"Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35045,NM,San Juan County,"San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35047,NM,San Miguel County,"San Miguel County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35049,NM,Santa Fe County,"Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
35051,NM,Sierra County,"Sierra County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
35053,NM,Socorro County,"Socorro County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35055,NM,Taos County,"Taos County, New Mexico",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
35057,NM,Torrance County,"Torrance County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35059,NM,Union County,"Union County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35061,NM,Valencia County,"Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36001,NY,Albany County,"Albany County, New York",0,6,6,6,7,6,6,5,5,5,9,9,9,4,4,4,4,4,4,4
36003,NY,Allegany County,"Allegany County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36005,NY,Bronx County,"Bronx County, New York",0,0,0,0,58,59,46,45,43,43,39,32,30,4,3,2,2,2,6,15
36007,NY,Broome County,"Broome County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36009,NY,Cattaraugus County,"Cattaraugus County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36011,NY,Cayuga County,"Cayuga County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36013,NY,Chautauqua County,"Chautauqua County, New York",0,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
36015,NY,Chemung County,"Chemung County, New York",1,4,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
36017,NY,Chenango County,"Chenango County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36019,NY,Clinton County,"Clinton County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36021,NY,Columbia County,"Columbia County, New York",1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
36023,NY,Cortland County,"Cortland County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36025,NY,Delaware County,"Delaware County, New York",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36027,NY,Dutchess County,"Dutchess County, New York",6,6,4,4,3,2,2,4,4,4,4,3,3,2,2,2,0,1,0,2
36029,NY,Erie County,"Erie County, New York",4,7,7,7,78,83,81,78,70,68,67,67,66,17,18,17,16,15,21,32
36031,NY,Essex County,"Essex County, New York",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
36033,NY,Franklin County,"Franklin County, New York",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36035,NY,Fulton County,"Fulton County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36037,NY,Genesee County,"Genesee County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36039,NY,Greene County,"Greene County, New York",4,4,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0
36041,NY,Hamilton County,"Hamilton County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36043,NY,Herkimer County,"Herkimer County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36045,NY,Jefferson County,"Jefferson County, New York",0,3,3,3,3,3,8,8,8,8,8,8,7,5,5,3,3,3,3,3
36047,NY,Kings County,"Kings County, New York",32,24,24,24,54,58,61,65,72,70,70,74,70,13,11,10,8,10,16,23
36049,NY,Lewis County,"Lewis County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36051,NY,Livingston County,"Livingston County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36053,NY,Madison County,"Madison County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36055,NY,Monroe County,"Monroe County, New York",3,6,6,6,5,7,7,9,9,8,21,19,19,4,4,4,4,4,5,12
36057,NY,Montgomery County,"Montgomery County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36059,NY,Nassau County,"Nassau County, New York",2,2,3,3,1,3,3,4,4,6,6,4,4,0,0,0,0,0,0,24
36061,NY,New York County,"New York County, New York",207,55,139,118,211,253,231,222,215,216,211,193,178,33,32,37,36,36,154,228
36063,NY,Niagara County,"Niagara County, New York",5,15,17,9,13,11,10,5,10,10,10,11,9,9,7,9,11,12,9,11
36065,NY,Oneida County,"Oneida County, New York",0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0,0,0
36067,NY,Onondaga County,"Onondaga County, New York",1,2,1,4,13,13,15,12,32,31,27,25,25,6,6,5,5,4,3,3
36069,NY,Ontario County,"Ontario County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36071,NY,Orange County,"Orange County, New York",4,7,3,2,1,1,1,3,3,3,3,4,3,3,3,4,4,4,4,4
36073,NY,Orleans County,"Orleans County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36075,NY,Oswego County,"Oswego County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36077,NY,Otsego County,"Otsego County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36079,NY,Putnam County,"Putnam County, New York",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081,NY,Queens County,"Queens County, New York",6,7,2,2,9,10,11,12,12,12,12,17,16,1,2,3,3,8,9,28
36083,NY,Rensselaer County,"Rensselaer County, New York",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,4
36085,NY,Richmond County,"Richmond County, New York",0,0,0,0,0,0,6,8,8,7,5,5,4,0,0,0,0,0,0,1
36087,NY,Rockland County,"Rockland County, New York",1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4
36089,NY,St. Lawrence County,"St. Lawrence County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36091,NY,Saratoga County,"Saratoga County, New York",5,5,0,0,1,3,3,3,3,4,4,6,5,4,4,3,3,2,3,6
36093,NY,Schenectady County,"Schenectady County, New York",0,4,4,4,4,3,3,1,1,1,1,9,9,2,2,2,2,2,2,2
36095,NY,Schoharie County,"Schoharie County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36097,NY,Schuyler County,"Schuyler County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36099,NY,Seneca County,"Seneca County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36101,NY,Steuben County,"Steuben County, New York",0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
36103,NY,Suffolk County,"Suffolk County, New York",4,4,0,0,4,4,4,6,6,7,7,7,7,2,2,3,3,3,3,18
36105,NY,Sullivan County,"Sullivan County, New York",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36107,NY,Tioga County,"Tioga County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36109,NY,Tompkins County,"Tompkins County, New York",0,0,0,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0
36111,NY,Ulster County,"Ulster County, New York",0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
36113,NY,Warren County,"Warren County, New York",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2
36115,NY,Washington County,"Washington County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36117,NY,Wayne County,"Wayne County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36119,NY,Westchester County,"Westchester County, New York",41,39,35,38,29,28,28,36,31,26,28,35,31,10,11,11,10,10,9,36
36121,NY,Wyoming County,"Wyoming County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36123,NY,Yates County,"Yates County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37001,NC,Alamance County,"Alamance County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37003,NC,Alexander County,"Alexander County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37005,NC,Alleghany County,"Alleghany County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37007,NC,Anson County,"Anson County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37009,NC,Ashe County,"Ashe County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37011,NC,Avery County,"Avery County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37013,NC,Beaufort County,"Beaufort County, North Carolina",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
37015,NC,Bertie County,"Bertie County, North Carolina",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
37017,NC,Bladen County,"Bladen County, North Carolina",0,0,0,0,4,6,6,6,6,5,5,5,5,0,0,0,0,0,0,0
37019,NC,Brunswick County,"Brunswick County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37021,NC,Buncombe County,"Buncombe County, North Carolina",0,0,7,2,8,7,7,7,5,6,6,7,6,5,5,5,6,6,5,5
37023,NC,Burke County,"Burke County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37025,NC,Cabarrus County,"Cabarrus County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37027,NC,Caldwell County,"Caldwell County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37029,NC,Camden County,"Camden County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37031,NC,Carteret County,"Carteret County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37033,NC,Caswell County,"Caswell County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37035,NC,Catawba County,"Catawba County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37037,NC,Chatham County,"Chatham County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37039,NC,Cherokee County,"Cherokee County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37041,NC,Chowan County,"Chowan County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37043,NC,Clay County,"Clay County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37045,NC,Cleveland County,"Cleveland County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37047,NC,Columbus County,"Columbus County, North Carolina",0,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
37049,NC,Craven County,"Craven County, North Carolina",2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
37051,NC,Cumberland County,"Cumberland County, North Carolina",1,7,6,6,12,11,11,18,23,19,18,17,17,5,5,5,4,4,4,5
37053,NC,Currituck County,"Currituck County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37055,NC,Dare County,"Dare County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37057,NC,Davidson County,"Davidson County, North Carolina",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
37059,NC,Davie County,"Davie County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37061,NC,Duplin County,"Duplin County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37063,NC,Durham County,"Durham County, North Carolina",5,10,7,7,15,30,30,31,30,30,27,27,21,4,4,4,4,6,4,4
37065,NC,Edgecombe County,"Edgecombe County, North Carolina",0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,1,1,1
37067,NC,Forsyth County,"Forsyth County, North Carolina",7,10,10,11,6,6,6,4,4,5,4,4,5,4,4,3,3,5,1,1
37069,NC,Franklin County,"Franklin County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37071,NC,Gaston County,"Gaston County, North Carolina",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37073,NC,Gates County,"Gates County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37075,NC,Graham County,"Graham County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37077,NC,Granville County,"Granville County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37079,NC,Greene County,"Greene County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081,NC,Guilford County,"Guilford County, North Carolina",4,8,8,10,11,10,9,10,11,11,10,9,10,6,6,6,4,7,4,3
37083,NC,Halifax County,"Halifax County, North Carolina",2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2
37085,NC,Harnett County,"Harnett County, North Carolina",0,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,0
37087,NC,Haywood County,"Haywood County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37089,NC,Henderson County,"Henderson County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37091,NC,Hertford County,"Hertford County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37093,NC,Hoke County,"Hoke County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37095,NC,Hyde County,"Hyde County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37097,NC,Iredell County,"Iredell County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3
37099,NC,Jackson County,"Jackson County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37101,NC,Johnston County,"Johnston County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37103,NC,Jones County,"Jones County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37105,NC,Lee County,"Lee County, North Carolina",1,1,1,1,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0
37107,NC,Lenoir County,"Lenoir County, North Carolina",0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,2,2,2,2,2
37109,NC,Lincoln County,"Lincoln County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37111,NC,McDowell County,"McDowell County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37113,NC,Macon County,"Macon County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37115,NC,Madison County,"Madison County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37117,NC,Martin County,"Martin County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119,NC,Mecklenburg County,"Mecklenburg County, North Carolina",2,3,2,2,1,6,7,13,11,10,9,9,9,3,3,3,3,7,3,34
37121,NC,Mitchell County,"Mitchell County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37123,NC,Montgomery County,"Montgomery County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37125,NC,Moore County,"Moore County, North Carolina",0,1,1,1,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0
37127,NC,Nash County,"Nash County, North Carolina",0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37129,NC,New Hanover County,"New Hanover County, North Carolina",0,2,2,2,35,41,48,47,41,38,37,33,32,3,5,5,5,3,3,3
37131,NC,Northampton County,"Northampton County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37133,NC,Onslow County,"Onslow County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37135,NC,Orange County,"Orange County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37137,NC,Pamlico County,"Pamlico County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37139,NC,Pasquotank County,"Pasquotank County, North Carolina",0,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0
37141,NC,Pender County,"Pender County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37143,NC,Perquimans County,"Perquimans County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37145,NC,Person County,"Person County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37147,NC,Pitt County,"Pitt County, North Carolina",0,0,0,0,6,5,5,5,5,4,4,4,4,2,2,2,1,1,1,1
37149,NC,Polk County,"Polk County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151,NC,Randolph County,"Randolph County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37153,NC,Richmond County,"Richmond County, North Carolina",0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
37155,NC,Robeson County,"Robeson County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
37157,NC,Rockingham County,"Rockingham County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37159,NC,Rowan County,"Rowan County, North Carolina",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
37161,NC,Rutherford County,"Rutherford County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37163,NC,Sampson County,"Sampson County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37165,NC,Scotland County,"Scotland County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37167,NC,Stanly County,"Stanly County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37169,NC,Stokes County,"Stokes County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171,NC,Surry County,"Surry County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37173,NC,Swain County,"Swain County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37175,NC,Transylvania County,"Transylvania County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37177,NC,Tyrrell County,"Tyrrell County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37179,NC,Union County,"Union County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37181,NC,Vance County,"Vance County, North Carolina",0,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1
37183,NC,Wake County,"Wake County, North Carolina",1,4,4,4,11,9,9,16,20,22,16,21,21,7,8,9,9,10,8,8
37185,NC,Warren County,"Warren County, North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
