county,state,fips,1938,1939,1940,1941,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1959,1960,1961,1962,1963
St. Louis City,Missouri,29510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dutchess County,New York,36027,6,6,4,4,3,2,2,4,4,4,4,3,3,2,2,2,0,1,0,2
Clayton County,Georgia,13063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chatham County,Georgia,13051,1,9,8,8,8,10,10,8,10,10,9,6,7,3,4,5,5,4,3,3
Ottawa County,Michigan,26139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lexington County,South Carolina,45063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland County,Oklahoma,40027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thurston County,Washington,53067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Leon County,Florida,12073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Anchorage Municipality,Alaska,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Benton County,Arkansas,5007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dauphin County,Pennsylvania,42043,3,5,5,5,8,7,7,8,7,8,6,5,8,7,6,6,6,6,4,4
Winnebago County,Illinois,17201,0,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
York County,South Carolina,45091,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
Ingham County,Michigan,26065,0,5,5,1,5,5,5,3,3,3,3,3,3,3,2,2,2,2,2,2
Merced County,California,6047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San Luis Obispo County,California,6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Southeastern Connecticut Planning Region,Connecticut,9180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alachua County,Florida,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
St. Johns County,Florida,12109,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
Kitsap County,Washington,53035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Atlantic County,New Jersey,34001,11,40,36,42,61,65,63,64,62,70,68,65,71,25,29,26,26,25,24,25
Frederick County,Maryland,24021,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
St. Joseph County,Indiana,18141,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
Erie County,Pennsylvania,42049,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4
Buncombe County,North Carolina,37021,0,0,7,2,8,7,7,7,5,6,6,7,6,5,5,5,6,6,5,5
Washington County,Minnesota,27163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santa Cruz County,California,6087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cherokee County,Georgia,13057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown County,Wisconsin,55009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Webb County,Texas,48479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Tammany Parish,Louisiana,22103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madison County,Illinois,17119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Weber County,Utah,49057,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Kalamazoo County,Michigan,26077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cumberland County,Pennsylvania,42041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
McLennan County,Texas,48309,0,0,5,5,17,15,15,16,17,17,16,16,15,6,5,5,5,4,4,4
Harford County,Maryland,24025,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
Marin County,California,6041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Clair County,Illinois,17163,0,4,4,6,16,14,16,15,14,13,2,2,2,3,3,32,12,11,10,8
Yakima County,Washington,53077,0,4,4,3,2,2,0,0,0,0,0,0,0,0,2,2,1,1,1,1
Jefferson County,Texas,48245,0,1,1,1,2,8,8,7,7,8,9,10,10,7,7,6,6,6,6,6
Forsyth County,Georgia,13117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clay County,Missouri,29047,0,0,1,1,2,2,2,4,3,3,3,3,3,3,2,2,2,2,1,1
Chesapeake City,Virginia,51550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Williamson County,Tennessee,47187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0
Washington County,Arkansas,5143,0,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1
Hays County,Texas,48209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warren County,Ohio,39165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lafayette Parish,Louisiana,22055,0,2,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
Henry County,Georgia,13151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sussex County,Delaware,10005,0,1,1,1,0,3,3,3,3,3,4,3,3,1,1,1,1,1,1,1
Union County,North Carolina,37179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yavapai County,Arizona,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Norfolk City,Virginia,51710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saratoga County,New York,36091,5,5,0,0,1,3,3,3,3,4,4,6,5,4,4,3,3,2,3,6
Caddo Parish,Louisiana,22017,1,4,4,4,18,17,17,19,18,17,16,15,13,5,6,6,13,13,11,10
Arlington County,Virginia,51013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canyon County,Idaho,16027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Smith County,Texas,48423,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8
Brazos County,Texas,48041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baldwin County,Alabama,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake County,Ohio,39085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuscaloosa County,Alabama,1125,4,4,4,4,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2
Berkeley County,South Carolina,45015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oneida County,New York,36065,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0,0,0
Barnstable County,Massachusetts,25001,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4
Linn County,Iowa,19113,0,1,1,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,2,2
Gaston County,North Carolina,37071,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
New Hanover County,North Carolina,37129,0,2,2,2,35,41,48,47,41,38,37,33,32,3,5,5,5,3,3,3
Montgomery County,Alabama,1101,0,0,0,2,4,4,3,3,3,3,3,3,4,3,3,3,4,3,4,4
Mahoning County,Ohio,39099,0,0,0,1,2,9,9,24,23,22,23,21,20,10,10,12,12,10,11,11
Richmond City,Virginia,51760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jefferson County,Missouri,29099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hinds County,Mississippi,28049,0,0,0,0,8,8,16,16,15,15,13,11,10,3,4,4,4,4,3,3
Whatcom County,Washington,53073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Cabarrus County,North Carolina,37025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shelby County,Alabama,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson County,Oregon,41029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montgomery County,Tennessee,47125,3,3,3,3,7,6,5,5,5,5,5,4,3,2,2,2,3,3,2,2
Doña Ana County,New Mexico,35013,0,0,0,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1
Clay County,Florida,12019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnston County,North Carolina,37101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yolo County,California,6113,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0
Delaware County,Ohio,39041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lackawanna County,Pennsylvania,42069,3,4,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
Mohave County,Arizona,4015,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2
Butte County,California,6007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
York County,Maine,23031,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Niagara County,New York,36063,5,15,17,9,13,11,10,5,10,10,10,11,9,9,7,9,11,12,9,11
Okaloosa County,Florida,12091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calcasieu Parish,Louisiana,22019,0,0,0,0,1,1,1,1,2,2,6,2,3,4,3,3,3,3,3,3
Washington County,Pennsylvania,42125,12,15,11,11,6,5,5,5,5,5,5,6,7,1,1,1,1,1,1,1
Clermont County,Ohio,39025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison County,Mississippi,28047,0,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Benton County,Washington,53005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elkhart County,Indiana,18039,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Champaign County,Illinois,17019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Richmond County,Georgia,13245,0,1,1,1,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3
Hall County,Georgia,13139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anderson County,South Carolina,45007,0,2,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
Muscogee County,Georgia,13215,1,1,1,2,6,7,7,7,7,7,7,5,8,3,3,3,4,4,4,4
Yuma County,Arizona,4027,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
Onslow County,North Carolina,37133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hawaii County,Hawaii,15001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Trumbull County,Ohio,39155,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis County,Minnesota,27137,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
Deschutes County,Oregon,41017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Broome County,New York,36007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnehaha County,South Dakota,46099,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
Racine County,Wisconsin,55101,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
Sumner County,Tennessee,47165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hernando County,Florida,12053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sangamon County,Illinois,17167,1,9,7,7,7,7,6,7,6,19,20,20,20,10,8,8,7,6,5,5
Ellis County,Texas,48139,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2
Butler County,Pennsylvania,42019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Livingston County,Michigan,26093,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
El Dorado County,California,6017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarpy County,Nebraska,31153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Outagamie County,Wisconsin,55087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte County,Florida,12015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saginaw County,Michigan,26145,0,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0
Beaufort County,South Carolina,45013,0,0,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
Santa Rosa County,Florida,12113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iredell County,North Carolina,37097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3
Tippecanoe County,Indiana,18157,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
Cass County,North Dakota,38017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DeSoto County,Mississippi,28033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Newport News City,Virginia,51700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boone County,Missouri,29019,0,2,2,2,2,2,2,2,2,2,5,5,5,4,4,3,3,3,2,2
Washington County,Utah,49053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Johnson County,Texas,48251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kent County,Delaware,10001,6,6,6,5,5,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3
Medina County,Ohio,39103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulster County,New York,36111,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Shasta County,California,6089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peoria County,Illinois,17143,0,0,0,0,3,3,2,2,2,2,2,2,0,0,1,1,1,1,1,1
Bay County,Florida,12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0
Vanderburgh County,Indiana,18163,0,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2
Kanawha County,West Virginia,54039,2,4,4,3,3,3,4,10,11,10,9,9,9,4,3,3,2,4,2,2
Imperial County,California,6025,0,4,4,3,3,3,3,4,4,4,2,3,3,3,2,1,0,0,0,0
Licking County,Ohio,39089,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee County,Kansas,20177,0,7,5,4,4,13,13,13,11,11,12,12,10,7,10,10,10,9,8,9
Muskegon County,Michigan,26121,0,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Hendricks County,Indiana,18063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower Connecticut River Valley Planning Region,Connecticut,9130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lee County,Alabama,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
Scott County,Iowa,19163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Guadalupe County,Texas,48187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kootenai County,Idaho,16055,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2
Porter County,Indiana,18127,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
Carroll County,Maryland,24013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamance County,North Carolina,37001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
McLean County,Illinois,17113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Winnebago County,Wisconsin,55139,0,2,2,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1
Pitt County,North Carolina,37147,0,0,0,0,6,5,5,5,5,4,4,4,4,2,2,2,1,1,1,1
Kent County,Rhode Island,44003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paulding County,Georgia,13223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aiken County,South Carolina,45003,3,6,5,5,3,2,2,2,2,1,1,1,1,1,1,2,2,3,3,1
Davidson County,North Carolina,37057,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
Midland County,Texas,48329,0,2,2,2,8,5,5,5,5,5,3,3,3,2,3,2,2,2,2,0
Kenton County,Kentucky,21117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenosha County,Wisconsin,55059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chittenden County,Vermont,50007,1,1,1,1,4,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1
Pueblo County,Colorado,8101,0,5,5,5,3,3,3,3,3,2,5,4,3,1,2,2,2,2,2,1
Monroe County,Pennsylvania,42089,2,2,0,0,0,0,0,2,2,2,2,1,1,1,2,2,2,2,2,2
Wyandotte County,Kansas,20209,0,0,2,3,14,18,17,18,14,13,11,10,10,3,6,5,5,4,4,5
Beaver County,Pennsylvania,42007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greene County,Ohio,39057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charles County,Maryland,24017,1,1,0,0,0,0,0,1,2,2,2,2,2,2,3,3,3,3,3,2
Yellowstone County,Montana,30111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2
Comal County,Texas,48091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maui County,Hawaii,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Houston County,Georgia,13153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Rock County,Wisconsin,55105,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,1,2,2,2
Olmsted County,Minnesota,27109,0,0,0,0,0,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2
Ector County,Texas,48135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorchester County,South Carolina,45035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnson County,Indiana,18081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Portage County,Ohio,39133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catawba County,North Carolina,37035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indian River County,Florida,12061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rensselaer County,New York,36083,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,4
Jackson County,Michigan,26075,0,3,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2
St. Clair County,Michigan,26147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ouachita Parish,Louisiana,22073,0,3,3,3,3,3,3,3,4,4,4,3,3,3,4,6,7,10,6,7
Schenectady County,New York,36093,0,4,4,4,4,3,3,1,1,1,1,9,9,2,2,2,2,2,2,2
Martin County,Florida,12085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fairfield County,Ohio,39045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sullivan County,Tennessee,47163,2,2,2,2,2,1,1,1,1,0,1,2,2,2,2,2,2,2,2,1
Centre County,Pennsylvania,42027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stearns County,Minnesota,27145,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Stafford County,Virginia,51179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexandria City,Virginia,51510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madera County,California,6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Rankin County,Mississippi,28121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columbia County,Georgia,13073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canadian County,Oklahoma,40017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bibb County,Georgia,13021,6,6,6,5,14,14,14,13,11,8,6,5,5,2,3,3,3,5,4,4
Mesa County,Colorado,8077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Franklin County,Pennsylvania,42055,3,3,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Citrus County,Florida,12017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monroe County,Michigan,26115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Washington County,Maryland,24043,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
Santa Fe County,New Mexico,35049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Berrien County,Michigan,26021,0,1,1,1,1,1,1,2,2,2,2,3,3,2,2,1,1,1,1,1
Hampshire County,Massachusetts,25015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Merrimack County,New Hampshire,33013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Cumberland County,New Jersey,34011,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
Johnson County,Iowa,19103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Penobscot County,Maine,23019,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
Kings County,California,6031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scott County,Minnesota,27139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker County,Texas,48367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaufman County,Texas,48257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandoval County,New Mexico,35043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wilson County,Tennessee,47189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coweta County,Georgia,13077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rowan County,North Carolina,37159,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
Orange County,North Carolina,37135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sussex County,New Jersey,34037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
